image,160_x,160_y,160_z,160_r1,160_r2,160_r3,160_bb_x1,160_bb_y1,160_bb_x2,160_bb_y2,160_bb_x3,160_bb_y3,160_bb_x4,160_bb_y4,160_error
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01345.jpg,4.45029,0.486192,1.50131,-1.64926,2.58926,0.039694,2254.43,1595.34,2246.54,1441.16,2414.76,1454.76,2403.12,1634.64,0.262929
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01346.jpg,4.43936,0.52437,1.49824,-1.65262,2.59309,0.0455146,2253.21,1602.32,2246.55,1447.99,2414.36,1462.78,2401.89,1642.67,0.379938
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01347.jpg,4.44906,0.430643,1.48853,-1.62989,2.60167,0.0484209,2257.46,1584.87,2248.57,1430.93,2416.96,1443.49,2406.93,1623.46,0.354677
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01348.jpg,4.47311,0.362326,1.49306,-1.6178,2.61426,0.0435592,2260.14,1572.54,2248.55,1418.67,2417.37,1428.36,2410.01,1608.58,0.277222
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01349.jpg,4.49044,0.320548,1.49369,-1.61342,2.6189,0.0413508,2261.85,1564.97,2248.83,1411.1,2417.3,1419.11,2412.15,1599.25,0.237784
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01350.jpg,4.47496,0.133412,1.47732,-1.53399,2.66508,0.0504203,2268.08,1531.31,2248.05,1377.75,2417.37,1379.14,2419.59,1559.31,0.263964
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01351.jpg,4.50624,-0.0271002,1.48071,-1.51747,2.67511,0.0375016,2271.67,1502.51,2245.95,1349.62,2415.47,1344.39,2424.74,1525.63,0.237429
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01352.jpg,4.47802,-0.144364,1.46894,-1.46896,2.70665,0.0429465,2273.32,1481.08,2243.81,1328.59,2413.57,1319.54,2427.37,1500.53,0.318925
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01353.jpg,4.46734,-0.261752,1.45408,-1.43276,2.72251,0.0434598,2275.99,1459.32,2242.73,1307.74,2412.54,1294.32,2430.68,1475.12,0.384527
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01354.jpg,4.45247,-0.379142,1.45093,-1.39005,2.74929,0.0534282,2276.5,1437.61,2238.96,1286.73,2408.67,1268.97,2431.69,1449.31,0.284329
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01355.jpg,4.43397,-0.492779,1.43812,-1.34796,2.77416,0.0660326,2277.86,1416.37,2236.27,1266.25,2405.66,1244.3,2433.3,1424.24,0.220142
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01356.jpg,4.40417,-0.577523,1.435,-1.31326,2.78659,0.0509214,2276.54,1400.15,2232.28,1251.13,2401.45,1225.61,2432.5,1404.93,0.289196
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01357.jpg,4.39712,-0.72687,1.42913,-1.29174,2.80643,0.0638868,2276.75,1372.75,2227.07,1224.41,2395.86,1194,2432.72,1372.71,0.388665
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01358.jpg,4.37543,-0.834056,1.42557,-1.24423,2.82231,0.0585567,2274.99,1352.18,2221.66,1205.47,2390.08,1170.72,2431.41,1348.49,0.227887
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01359.jpg,4.33034,-0.959055,1.40815,-1.20238,2.84676,0.0801995,2273.85,1327.74,2216.37,1182.4,2383.99,1143.13,2430.2,1320.25,0.168277
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01360.jpg,4.32635,-1.07373,1.40703,-1.16993,2.85192,0.0637493,2271.96,1306.55,2210.53,1162.41,2377.76,1118.91,2428.22,1295.31,0.264619
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01361.jpg,4.26648,-1.17326,1.39232,-1.12483,2.87935,0.0726377,2269.25,1285.82,2203.72,1143.56,2369.82,1095.16,2425.4,1270.37,0.250695
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01362.jpg,4.25521,-1.28027,1.3968,-1.09852,2.888,0.0639458,2265.49,1266.53,2196.62,1125.8,2361.64,1073.47,2421.88,1247.4,0.27247
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01363.jpg,4.19541,-1.37951,1.38828,-1.05092,2.90721,0.0691029,2260.71,1246.17,2187.8,1106.98,2352.03,1050.41,2416.53,1222.79,0.444055
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01364.jpg,4.16597,-1.49421,1.39048,-1.02571,2.91391,0.0583339,2255.84,1224.89,2178.52,1087.81,2341.61,1026.21,2411.04,1196.99,0.299941
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01365.jpg,4.08766,-1.58493,1.39598,-0.95478,2.93825,0.0471343,2247.59,1205.96,2165.72,1071.93,2327.13,1004.64,2402.16,1172.71,0.237837
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01366.jpg,4.06029,-1.69502,1.40069,-0.930579,2.94853,0.0422673,2241.42,1185.97,2155.78,1054.31,2315.42,982.145,2395.33,1148.43,0.316701
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01367.jpg,3.99958,-1.77264,1.39253,-0.874928,2.96246,0.0418539,2235.72,1168.89,2147.12,1039.12,2305.12,963.499,2388.92,1127.88,0.312558
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01368.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01369.jpg,3.91645,-1.94095,1.38218,-0.822153,2.98028,0.049707,2224.44,1135.05,2130.28,1008.63,2286.11,926.434,2376.9,1088.26,0.36847
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01370.jpg,3.84174,-2.00238,1.42119,-0.781166,2.98308,0.0441573,2210.07,1123.11,2113.44,999.195,2268.42,914.081,2361.79,1073.21,0.278982
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01371.jpg,3.76211,-2.07812,1.44672,-0.743437,2.98581,0.0348297,2196.5,1107.92,2097.18,986.427,2250.44,897.642,2347.81,1054.24,0.247966
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01372.jpg,3.73724,-2.06493,1.45026,-0.732915,2.98698,0.0309696,2194.54,1109,2094.82,988.047,2248.34,898.686,2345.92,1054.97,0.275403
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01373.jpg,3.75725,-2.05835,1.45836,-0.723578,2.98002,0.014289,2194.97,1111.69,2095.75,990.711,2249.42,901.625,2346.49,1058.08,0.305051
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01374.jpg,3.67928,-2.08848,1.47626,-0.701901,2.99136,0.0154464,2185.09,1103.44,2083.31,985.207,2235.69,893.034,2335.54,1046.52,0.286354
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01375.jpg,3.60271,-2.17677,1.48295,-0.651072,2.99883,0.0167093,2173.32,1085.04,2068.32,969.521,2218.87,873.054,2322.53,1024.2,0.188322
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01376.jpg,3.55106,-2.25693,1.50976,-0.623016,2.99836,0.00147708,2161.12,1071.44,2053.45,958.582,2202.28,858.136,2309.35,1006.61,0.302681
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01377.jpg,3.47918,-2.26295,1.50234,-0.588917,3.01645,0.0118214,2155.35,1065.19,2045.75,954.045,2194.07,851.547,2303.05,998.761,0.305097
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01378.jpg,3.4536,-2.31672,1.50797,-0.574565,3.00875,0.00198843,2149.44,1055.53,2038.35,945.671,2185.76,841.328,2296.73,987.392,0.226332
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01379.jpg,3.43293,-2.33419,1.50457,-0.560313,3.01089,0.0110341,2147.07,1051.16,2035.12,942.099,2181.99,836.448,2293.84,982.019,0.353002
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01380.jpg,3.39456,-2.36286,1.508,-0.538648,3.00669,0.00546918,2140.91,1044.28,2028.09,935.903,2175.18,829.591,2287.95,974.686,0.255373
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01381.jpg,3.35525,-2.41079,1.51802,-0.51817,3.00968,0.00108081,2133.26,1035.14,2018.55,928.348,2164.37,820.157,2279.64,963.454,0.261765
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01382.jpg,3.34912,-2.42213,1.51974,-0.526076,3.00482,0.00940465,2131.61,1033.08,2016.99,926.517,2162.68,817.759,2278.22,961.068,0.389839
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01383.jpg,3.31127,-2.43277,1.51239,-0.493237,3.01386,-0.00146726,2128.47,1028.54,2012.84,923.002,2157.43,812.76,2274.36,954.91,0.226822
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01384.jpg,3.30382,-2.46118,1.51723,-0.486513,3.01529,-0.00296043,2125.89,1024.18,2008.91,920.129,2152.59,808.148,2271.1,948.737,0.386651
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01385.jpg,3.28293,-2.48607,1.51399,-0.47183,3.0225,-0.0066316,2123.37,1018.6,2005.23,915.894,2147.58,802.007,2267.54,941.527,0.342444
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01386.jpg,3.30796,-2.45501,1.52295,-0.496894,3.0194,0.00263558,2126.37,1026.03,2009.48,921.896,2152.82,810.164,2271.35,950.542,0.241492
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01387.jpg,3.36308,-2.434,1.50362,-0.514315,3.01261,0.00278487,2134.97,1031.05,2020.12,924.288,2165.28,815.239,2280.98,958.695,0.211913
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01388.jpg,3.3195,-2.50657,1.5041,-0.49831,3.0167,0.0139004,2126.59,1016.83,2009.76,912.103,2152.93,800.915,2271.25,942.17,0.28441
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01389.jpg,3.29617,-2.59226,1.48729,-0.481907,3.02242,0.0182663,2121.92,1001.12,2003.96,897.312,2144.04,784.32,2264.85,924.347,0.229669
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01390.jpg,3.31964,-2.64805,1.44044,-0.495495,3.03365,0.0483301,2128.33,989.685,2009.5,884.987,2147.35,772.699,2269.94,912.895,0.283937
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01391.jpg,3.45734,-2.64823,1.37288,-0.553252,3.03799,0.0587287,2151.86,993.031,2034.86,885.234,2173,775.272,2293.45,918.723,0.272231
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01392.jpg,3.54267,-2.68261,1.31637,-0.57712,3.03977,0.0690475,2165.98,988.656,2049.67,878.732,2187.73,770.811,2307.06,915.814,0.30134
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01393.jpg,3.39809,-2.88163,1.32437,-0.501738,3.05664,0.0685458,2139.67,950.604,2018.19,848.154,2148.87,732.469,2275.6,869.456,0.387498
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01394.jpg,3.37395,-2.95729,1.32173,-0.493004,3.0602,0.062743,2133.89,938.863,2010.15,836.777,2137.65,719.401,2267.73,855.671,0.330199
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01395.jpg,3.40203,-3.00151,1.31464,-0.505702,3.06354,0.0714213,2135.57,934.195,2012.18,831.859,2137.84,715.073,2267.73,851.265,0.233564
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01396.jpg,3.39889,-3.05758,1.29448,-0.503746,3.06173,0.0823496,2133.99,924.433,2010.47,822.172,2134.56,705.31,2265.32,840.942,0.28307
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01397.jpg,3.39844,-3.12271,1.28145,-0.508249,3.05767,0.082794,2131.33,914.594,2007.73,812.572,2129.88,695.697,2261.59,830.492,0.34148
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01398.jpg,3.41919,-3.1858,1.27459,-0.508784,3.05798,0.0730587,2130.48,907.324,2006.56,805.637,2127.21,688.701,2259.18,823.06,0.304848
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01399.jpg,3.40701,-3.23247,1.26673,-0.493793,3.06089,0.092257,2127.49,899.587,2003.42,798.701,2122.12,681.556,2254.53,814.904,0.338826
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01400.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01401.jpg,3.43639,-3.23526,1.37781,-0.518072,3.06407,0.0319814,2119.42,913.174,1996.42,815.281,2110.45,697.639,2242.66,825.712,0.223541
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01402.jpg,3.42451,-3.26974,1.39617,-0.502703,3.07182,0.0287171,2114.33,909.953,1991.17,813.654,2103.11,694.985,2236.05,820.946,0.314363
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01403.jpg,3.36676,-3.32701,1.39124,-0.487921,3.06552,0.0156388,2105.83,898.466,1981.02,803.962,2090.9,683.603,2226.05,807.287,0.319973
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01404.jpg,3.39063,-3.34473,1.39948,-0.496488,3.07248,0.0229341,2106.21,898.799,1981.39,804.146,2091.38,684.054,2226.48,807.893,0.315665
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01405.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01406.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01407.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01408.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01409.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01410.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01411.jpg,-2.59924,-4.10839,1.16215,1.44211,2.77663,0.0309736,1049.73,652.48,922.527,757.116,825.502,625.879,984.459,515.629,0.224825
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01412.jpg,-2.56529,-4.08808,1.15865,1.45292,2.75764,0.0706123,1053.18,651.867,925.866,756.071,829.019,624.183,988.589,514.411,0.250803
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01413.jpg,-2.58436,-4.0924,1.15525,1.44543,2.77431,0.0293962,1050.08,651.914,922.993,756.542,825.466,625.53,984.758,514.789,0.220614
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01414.jpg,-2.76485,-3.95242,1.14983,1.51785,2.72855,0.0513134,1013.94,671.99,891.188,782.514,787.717,655.495,942.094,537.516,0.293272
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01415.jpg,-2.93105,-3.80381,1.14408,1.59198,2.68987,0.0237992,979.571,692.969,861.527,809.762,751.849,687.411,901.488,561.671,0.22322
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01416.jpg,-3.10056,-3.65962,1.14223,1.63493,2.66113,0.0461405,946,715.517,833.195,838.31,716.9,721.301,861.195,587.736,0.221455
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01417.jpg,-3.24729,-3.49969,1.14015,1.68937,2.6276,0.0369723,914.599,739.574,807.024,867.886,685.228,756.186,823.798,615.144,0.239279
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01418.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01419.jpg,-3.55998,-3.20428,1.13972,1.78961,2.56881,0.0164974,854.571,790.165,757.415,928.445,625.128,828.547,751.895,673.814,0.322457
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01420.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01421.jpg,-3.78643,-2.81955,1.12483,1.8869,2.47669,0.06588,798.028,848.574,713.302,996.219,571.528,909.075,683.992,741.835,0.384947
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01422.jpg,-3.90962,-2.6583,1.11874,1.94629,2.44736,0.0430242,772.848,875.962,694.212,1027.7,548.086,947.553,653.984,774.597,0.144632
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01423.jpg,-4.03126,-2.45794,1.12229,1.99195,2.40739,0.0488483,746.85,910.917,675.587,1066.66,525.462,994.029,622.513,815.413,0.179269
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01424.jpg,-4.11684,-2.27011,1.11974,2.04741,2.36627,0.0393026,725.141,942.073,660.203,1101.25,506.892,1035.69,596.314,852.115,0.173944
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01425.jpg,-4.19306,-2.09725,1.11701,2.0929,2.32846,0.0431424,706.095,971.412,647.429,1133.58,491.537,1074.49,573.271,886.921,0.308886
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01426.jpg,-4.29403,-1.9135,1.1107,2.13626,2.29114,0.0380165,684.827,1004.3,633.164,1169.44,474.54,1117.82,548.356,926.068,0.173996
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01427.jpg,-4.38264,-1.69909,1.11106,2.1841,2.24643,0.0451099,664.607,1042.62,621.117,1210.15,459.966,1167.28,524.048,971.503,0.221511
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01428.jpg,-4.4596,-1.48957,1.11055,2.23139,2.20384,0.0463827,646.715,1080.07,611.208,1250.03,448.085,1215.23,502.72,1016.3,0.163812
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01429.jpg,-4.52247,-1.28254,1.10769,2.28142,2.1547,0.044779,630.877,1117.24,602.839,1288.87,438.277,1262.05,483.859,1060.51,0.154032
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01430.jpg,-4.58389,-1.06849,1.10855,2.3269,2.10975,0.0373903,616.581,1156.37,596.801,1329.09,431.271,1310.91,466.701,1106.87,0.227809
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01431.jpg,-4.63405,-0.867877,1.10546,-2.36293,-2.06876,-0.0414995,604.217,1192.63,591.66,1366.59,425.903,1356.19,452.375,1150.65,0.151225
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01432.jpg,-4.62775,-0.633745,1.10231,2.42912,1.98053,0.0475366,594.123,1234.69,590.466,1409.01,424.027,1406.71,440.313,1200.45,0.438584
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01433.jpg,-4.68955,-0.435249,1.10546,-2.4463,-1.9616,-0.0390253,584.947,1271.98,589.039,1446.38,423.594,1451.96,429.68,1245.12,0.255008
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01434.jpg,-4.72304,-0.215998,1.10705,-2.48525,-1.91097,-0.0454242,578.397,1312.8,589.433,1486.91,425.045,1500.59,421.676,1293.36,0.189007
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01435.jpg,-4.73965,-0.0125916,1.10145,-2.53107,-1.83235,-0.0182771,572.091,1350.61,591.108,1524.11,427.654,1545.4,415.261,1338.34,0.466837
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01436.jpg,-4.74276,0.213928,1.10385,-2.56852,-1.79753,-0.0452645,568.947,1392.26,595.864,1564.72,434.023,1594.07,411.955,1388.24,0.442164
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01437.jpg,-4.73481,0.413643,1.0923,-2.61772,-1.70955,-0.0209397,565.624,1430.25,599.45,1601.31,439.506,1637.38,409.249,1432.37,0.490924
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01438.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01439.jpg,-4.74852,0.855915,1.10389,-2.63403,-1.66651,-0.0449005,567.196,1510.74,616.353,1677.72,461.761,1728.72,412.287,1528.43,0.459071
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01440.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01441.jpg,-4.63464,1.25186,1.09986,-2.73939,-1.5203,-0.0516663,576.405,1585.95,639.435,1747.25,491.135,1811.88,424.33,1617.9,0.516464
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01442.jpg,-4.62387,1.45697,1.10349,-2.7267,-1.51509,-0.0630197,582.05,1622.85,651.209,1781.41,506.423,1851.84,432.154,1661.26,0.496641
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01443.jpg,-4.56678,1.68426,1.10578,-2.76789,-1.44825,-0.0620697,591.093,1665.03,667.972,1819.52,527.552,1896.95,443.879,1710.86,0.242964
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01444.jpg,-4.50923,1.89402,1.12304,-2.7991,-1.37789,-0.0631461,603.731,1702.76,687.029,1853.19,550.654,1936.38,459.052,1755.36,0.242625
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01445.jpg,-4.44735,2.10446,1.1361,-2.82344,-1.31015,-0.0526055,617.232,1739.79,706.432,1886.05,574.519,1974.87,475.764,1798.78,0.160947
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01446.jpg,-4.36915,2.29602,1.14361,-2.82964,-1.26575,-0.0527421,630.824,1774.59,725.548,1916.24,598.571,2010.65,492.377,1839.92,0.36215
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01447.jpg,-4.27704,2.4993,1.15555,-2.87228,-1.17525,-0.0502829,648.012,1811.33,748.733,1948.08,626.457,2047.26,513.541,1882.46,0.471826
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_01448.jpg,-4.202,2.68759,1.16402,-2.87936,-1.1319,-0.0449945,663.249,1843.47,768.969,1975.79,651.551,2079.63,532.412,1920.19,0.236329
